[2019-02-26 20:08:53,679: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:09:03,682: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:09:13,686: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:09:23,691: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:09:33,692: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:09:43,692: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:09:53,695: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:10:03,699: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:10:13,705: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:10:23,710: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:10:33,710: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:10:43,711: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:10:53,714: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:11:03,716: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:11:13,719: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:11:23,719: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:11:33,721: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:11:43,721: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:11:53,725: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:12:03,728: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:12:13,732: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:12:23,737: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:12:33,743: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:12:43,749: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:12:53,754: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:13:03,760: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:13:13,767: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:13:23,773: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:13:33,774: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing users.apps.UsersConfig.tasks: ModuleNotFoundError("No module named 'users.apps.UsersConfig'; 'users.apps' is not a package",)
  app, related_name, exc,
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing goods.apps.GoodsConfig.tasks: ModuleNotFoundError("No module named 'goods.apps.GoodsConfig'; 'goods.apps' is not a package",)
  app, related_name, exc,
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing user_operation.apps.UserOperationConfig.tasks: ModuleNotFoundError("No module named 'user_operation.apps.UserOperationConfig'; 'user_operation.apps' is not a package",)
  app, related_name, exc,
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing trade.apps.TradeConfig.tasks: ModuleNotFoundError("No module named 'trade.apps.TradeConfig'; 'trade.apps' is not a package",)
  app, related_name, exc,
Stale pidfile exists. Removing it.
[2019-02-26 20:13:40,436: INFO/MainProcess] beat: Starting...
[2019-02-26 20:13:40,449: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:13:50,456: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing users.apps.UsersConfig.tasks: ModuleNotFoundError("No module named 'users.apps.UsersConfig'; 'users.apps' is not a package",)
  app, related_name, exc,
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing goods.apps.GoodsConfig.tasks: ModuleNotFoundError("No module named 'goods.apps.GoodsConfig'; 'goods.apps' is not a package",)
  app, related_name, exc,
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing user_operation.apps.UserOperationConfig.tasks: ModuleNotFoundError("No module named 'user_operation.apps.UserOperationConfig'; 'user_operation.apps' is not a package",)
  app, related_name, exc,
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing trade.apps.TradeConfig.tasks: ModuleNotFoundError("No module named 'trade.apps.TradeConfig'; 'trade.apps' is not a package",)
  app, related_name, exc,
ERROR: Pidfile (celerybeat.pid) already exists.
Seems we're already running? (pid: 7546)
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing users.apps.UsersConfig.tasks: ModuleNotFoundError("No module named 'users.apps.UsersConfig'; 'users.apps' is not a package",)
  app, related_name, exc,
/home/boat/.virtualenvs/MxShop/lib/python3.6/site-packages/djcelery/loaders.py:189: UserWarning: Autodiscover: Error importing goods.apps.GoodsConfig.tasks: ModuleNotFoundError("No module named 'goods.apps.GoodsConfig'; 'goods.apps' is not a package",)
  app, related_name, exc,
